"x.y.iso";"t";"kcr";"value"
"-41p75.-20p25.BRA";1995;"cropland";78257.6634453417
"-41p75.-20p75.BRA";1995;"cropland";55358.7741455972
"-41p75.-21p25.BRA";1995;"cropland";18698.4530876011
"-41p75.-21p75.BRA";1995;"cropland";34163.5048938333
"-41p75.-22p25.BRA";1995;"cropland";19580.8999427747
"-41p75.-2p75.BRA";1995;"cropland";13091.6431140722
"-41p75.-3p25.BRA";1995;"cropland";42638.2123092424
"-41p75.-3p75.BRA";1995;"cropland";31242.8285946462
"-41p75.-4p25.BRA";1995;"cropland";39868.7313802738
"-41p75.-4p75.BRA";1995;"cropland";17702.6276094791
"-41p75.-5p25.BRA";1995;"cropland";16170.4512138173
"-41p75.-5p75.BRA";1995;"cropland";15192.7899587704
"-41p75.-6p25.BRA";1995;"cropland";38248.9965573257
"-41p75.-6p75.BRA";1995;"cropland";42037.4219192003
"-41p75.-7p25.BRA";1995;"cropland";33662.243286907
"-41p75.-7p75.BRA";1995;"cropland";20179.0284771868
"-41p75.-8p25.BRA";1995;"cropland";5296.93817847921
"-41p75.-8p75.BRA";1995;"cropland";5295.57523073446
"-41p75.-9p25.BRA";1995;"cropland";2578.83886122428
"-41p75.-9p75.BRA";1995;"cropland";2781.1140543883
"-42p25.-10p25.BRA";1995;"cropland";3082.29885364244
"-42p25.-10p75.BRA";1995;"cropland";4515.83523782051
"-42p25.-11p25.BRA";1995;"cropland";36558.5121389488
"-42p25.-11p75.BRA";1995;"cropland";13138.6990494999
"-42p25.-12p25.BRA";1995;"cropland";1762.30906730811
"-42p25.-12p75.BRA";1995;"cropland";2726.67041152903
"-42p25.-13p25.BRA";1995;"cropland";7518.08916401575
"-42p25.-13p75.BRA";1995;"cropland";9294.54161182811
"-42p25.-14p25.BRA";1995;"cropland";10023.9196912542
"-42p25.-14p75.BRA";1995;"cropland";8074.24163262338
"-42p25.-15p25.BRA";1995;"cropland";7012.34928973635
"-42p25.-15p75.BRA";1995;"cropland";11900.9576399514
"-42p25.-16p25.BRA";1995;"cropland";12477.7612592003
"-42p25.-16p75.BRA";1995;"cropland";5148.69187779012
"-42p25.-17p25.BRA";1995;"cropland";8721.92294117718
"-42p25.-17p75.BRA";1995;"cropland";20268.9253153382
"-42p25.-18p25.BRA";1995;"cropland";18837.5563836609
"-42p25.-18p75.BRA";1995;"cropland";17197.9455762819
"-42p25.-19p25.BRA";1995;"cropland";46715.7756350763
"-42p25.-19p75.BRA";1995;"cropland";42485.5966256897
"-42p25.-20p25.BRA";1995;"cropland";70744.8107477895
"-42p25.-20p75.BRA";1995;"cropland";54515.5248898186
"-42p25.-21p25.BRA";1995;"cropland";17588.047465877
