x.y.iso;t;kcr;value
"-43p75.-16p75.BRA";2020;"soybean";0
"-43p75.-17p25.BRA";2020;"soybean";0
"-43p75.-17p75.BRA";2020;"soybean";0
"-43p75.-18p25.BRA";2020;"soybean";0
"-43p75.-18p75.BRA";2020;"soybean";8.5231561199951e-06
"-43p75.-19p25.BRA";2020;"soybean";0.000449490801746289
"-43p75.-19p75.BRA";2020;"soybean";9.93273119690411e-06
"-43p75.-20p25.BRA";2020;"soybean";0
"-43p75.-20p75.BRA";2020;"soybean";0.00102038867944878
"-43p75.-21p25.BRA";2020;"soybean";0.000700065038851807
"-43p75.-21p75.BRA";2020;"soybean";2.31648554951041e-05
"-43p75.-22p25.BRA";2020;"soybean";0
"-43p75.-22p75.BRA";2020;"soybean";0
"-43p75.-23p25.BRA";2020;"soybean";0
"-43p75.-2p75.BRA";2020;"soybean";0
"-43p75.-3p25.BRA";2020;"soybean";0.0011842537101132
"-43p75.-3p75.BRA";2020;"soybean";0.00138220612752876
"-43p75.-4p25.BRA";2020;"soybean";0.000350659834426337
"-43p75.-4p75.BRA";2020;"soybean";0.00194044781298849
"-43p75.-5p25.BRA";2020;"soybean";0.00565121979358365
"-43p75.-5p75.BRA";2020;"soybean";0.00579044481648808
"-43p75.-6p25.BRA";2020;"soybean";0.00218292752340848
"-43p75.-6p75.BRA";2020;"soybean";0.00290855736867872
"-43p75.-7p25.BRA";2020;"soybean";0.00579560858670168
"-43p75.-7p75.BRA";2020;"soybean";0.00162637347529597
"-43p75.-8p25.BRA";2020;"soybean";0.000804433618208131
"-43p75.-8p75.BRA";2020;"soybean";0.00035238346674791
"-43p75.-9p25.BRA";2020;"soybean";0.00549605556104647
"-43p75.-9p75.BRA";2020;"soybean";0.000607528556246451
"-44p25.-10p25.BRA";2020;"soybean";0
"-44p25.-10p75.BRA";2020;"soybean";0.000224117696235399
"-44p25.-11p25.BRA";2020;"soybean";0.000120686575666693
"-44p25.-11p75.BRA";2020;"soybean";5.90868121317308e-05
"-44p25.-12p25.BRA";2020;"soybean";0.00283256993198756
"-44p25.-12p75.BRA";2020;"soybean";0.00811892907097966
"-44p25.-13p25.BRA";2020;"soybean";0.0047822221663582
"-44p25.-13p75.BRA";2020;"soybean";0.00282612391696182
"-44p25.-14p25.BRA";2020;"soybean";0.000418297778231954
"-44p25.-14p75.BRA";2020;"soybean";0.000210842248626926
"-44p25.-15p25.BRA";2020;"soybean";0.00101290138242185
"-44p25.-15p75.BRA";2020;"soybean";3.40097685219581e-05
"-44p25.-16p25.BRA";2020;"soybean";0
"-44p25.-16p75.BRA";2020;"soybean";8.06066132924459e-06
"-44p25.-17p25.BRA";2020;"soybean";0.000156875765879118
"-44p25.-17p75.BRA";2020;"soybean";0.00013448187296945
"-44p25.-18p25.BRA";2020;"soybean";7.17291551624006e-05
"-44p25.-18p75.BRA";2020;"soybean";8.06566510316603e-05
